frame_id,time_sec,frame_valid,shoulder_l_x,shoulder_l_y,shoulder_l_valid,shoulder_r_x,shoulder_r_y,shoulder_r_valid,elbow_x,elbow_y,elbow_valid,wrist_x,wrist_y,wrist_valid,finger1_x,finger1_y,finger1_valid,finger2_x,finger2_y,finger2_valid
64,3.166667,1,732.702,395.505,1,573.132,393.278,1,575.526,528.324,1,593.613,482.387,1,597.146,442.393,1,597.971,444.923,1
65,3.200000,1,732.945,395.575,1,573.188,393.287,1,576.194,529.003,1,593.907,483.366,1,597.423,442.859,1,598.320,445.075,1
66,3.266667,1,733.317,395.799,1,573.366,393.251,1,576.190,529.070,1,593.883,489.166,1,597.323,446.032,1,598.255,447.283,1
67,3.300000,1,733.539,395.862,1,573.624,393.215,1,576.171,528.991,1,593.865,490.558,1,597.294,447.128,1,598.300,448.166,1
68,3.366667,1,733.696,395.936,1,574.006,393.246,1,575.985,528.369,1,593.826,492.060,1,597.540,448.846,1,598.657,449.721,1
69,3.400000,1,733.795,396.006,1,574.113,393.236,1,575.562,527.596,1,593.796,492.685,1,597.764,450.275,1,598.880,450.951,1
70,3.466667,1,733.995,396.069,1,574.022,393.220,1,575.108,527.287,1,593.301,496.493,1,597.668,454.694,1,598.831,454.507,1
71,3.500000,1,734.130,396.153,1,573.849,393.231,1,574.448,527.275,1,592.439,499.604,1,596.978,457.768,1,598.225,457.118,1
72,3.566667,1,734.518,396.443,1,573.829,393.257,1,573.890,527.277,1,590.522,505.344,1,595.546,465.037,1,596.727,464.088,1
73,3.600000,1,734.978,396.751,1,573.827,393.340,1,573.840,527.283,1,589.751,508.821,1,595.226,469.257,1,596.387,468.404,1
74,3.666667,1,735.294,397.127,1,573.762,393.447,1,573.833,527.047,1,589.582,511.059,1,595.241,473.520,1,596.388,472.434,1
75,3.700000,1,735.515,397.456,1,573.725,393.461,1,573.886,525.307,1,589.580,512.478,1,595.351,477.289,1,596.452,476.311,1
76,3.766667,1,735.615,397.926,1,573.621,393.469,1,574.317,520.189,1,590.994,516.416,1,598.008,486.961,1,599.687,485.436,1
77,3.800000,1,735.614,398.176,1,573.618,393.295,1,575.152,513.575,1,591.166,515.341,1,597.950,492.193,1,599.670,488.157,1
78,3.866667,1,735.615,398.761,1,574.493,392.784,1,576.256,502.080,1,590.923,510.574,1,598.764,497.488,1,601.202,490.892,1
79,3.900000,1,735.621,398.936,1,575.351,392.475,1,577.379,501.680,1,587.605,511.048,1,599.416,501.469,1,602.765,495.216,1
80,3.966667,1,735.622,399.076,1,576.157,391.897,1,577.961,499.913,1,586.442,512.854,1,600.725,511.006,1,604.406,504.150,1
81,4.000000,1,735.622,399.323,1,576.408,391.372,1,578.240,497.632,1,588.204,512.910,1,602.458,515.787,1,606.262,508.784,1
82,4.066667,1,735.636,399.737,1,576.705,391.153,1,578.984,498.359,1,589.858,514.006,1,603.549,525.159,1,607.670,518.190,1
83,4.100000,1,735.671,400.165,1,576.756,391.144,1,579.814,499.785,1,590.536,520.937,1,603.657,533.515,1,607.637,524.972,1
84,4.166667,1,735.693,400.386,1,576.749,391.056,1,580.487,500.696,1,591.599,527.339,1,603.723,541.328,1,607.654,533.155,1
85,4.200000,1,735.810,400.512,1,576.623,391.003,1,580.878,500.796,1,592.450,535.562,1,603.648,551.026,1,608.215,542.495,1
86,4.266667,1,736.188,400.674,1,576.041,391.130,1,583.184,511.104,1,598.097,581.711,1,606.431,593.541,1,612.304,585.571,1
87,4.300000,1,736.210,400.545,1,575.899,391.438,1,585.913,514.908,1,614.411,598.873,1,626.057,613.111,1,631.425,603.344,1
88,4.366667,1,736.215,400.455,1,575.821,391.669,1,586.723,515.527,1,615.081,583.377,1,625.910,610.650,1,631.474,601.133,1
89,4.400000,1,736.208,400.388,1,575.795,391.788,1,586.862,515.135,1,615.401,580.285,1,625.955,606.582,1,629.394,592.912,1
90,4.466667,1,736.214,400.372,1,575.761,391.835,1,586.662,514.250,1,616.300,577.209,1,627.825,604.127,1,631.657,592.423,1
