frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,elbow_roll_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm,target_frame_id,elbow_roll_observable,hand_fresh,body_frame_valid,raw_elbow_roll_deg,raw_elbow_pitch_deg,body_x_x,body_x_y,body_x_z,body_y_x,body_y_y,body_y_z,body_z_x,body_z_y,body_z_z,active_arm
24,1.169547,-1,0,1,1,0.951407,-0.567038,6.995920,-0.035103,-0.531810,6.832730,-0.409193,-1.169779,6.701614,-0.791691,-0.735783,6.397366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.186905,39.901909,0.000000,0.000000,1.0,24,1,0,1,61.862076,39.899933,-0.985717,0.034542,-0.164831,0.034274,0.999403,0.004473,0.164887,-0.001241,-0.986312,1
25,1.202963,-1,0,1,1,0.951960,-0.567630,6.996647,-0.034298,-0.532270,6.833141,-0.408462,-1.169405,6.700993,-0.791591,-0.735697,6.397813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.383469,39.901909,0.000000,0.000000,1.0,25,1,0,1,61.995605,39.883999,-0.985748,0.034666,-0.164619,0.034407,0.999398,0.004427,0.164673,-0.001301,-0.986347,1
26,1.269794,-1,0,1,1,0.952977,-0.568846,6.999515,-0.032370,-0.533249,6.833829,-0.406689,-1.167126,6.695533,-0.790248,-0.734266,6.393541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.713654,39.901909,0.000000,0.000000,1.0,26,1,0,1,62.156662,39.836159,-0.985686,0.034932,-0.164931,0.034674,0.999389,0.004449,0.164985,-0.001334,-0.986295,1
27,1.303210,-1,0,1,1,0.953491,-0.569369,7.001008,-0.031446,-0.533652,6.834117,-0.406026,-1.166242,6.693076,-0.789818,-0.733653,6.391640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.843033,39.901909,0.000000,0.000000,1.0,27,1,0,1,62.245987,39.821655,-0.985630,0.035055,-0.165242,0.034804,0.999384,0.004417,0.165295,-0.001398,-0.986243,1
28,1.370041,-1,0,1,1,0.955222,-0.570452,7.003711,-0.029097,-0.534601,6.834599,-0.404079,-1.163779,6.685905,-0.788631,-0.731850,6.385470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.106155,39.901909,0.000000,0.000000,1.0,28,1,0,1,62.459198,39.764938,-0.985432,0.035288,-0.166371,0.035035,0.999376,0.004456,0.166425,-0.001438,-0.986053,1
29,1.403457,-1,0,1,1,0.956261,-0.571121,7.004438,-0.028002,-0.535008,6.834799,-0.402864,-1.162485,6.681740,-0.788074,-0.730948,6.381851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.106155,39.901909,0.000000,0.000000,1.0,29,1,0,1,62.588684,39.721237,-0.985339,0.035418,-0.166889,0.035172,0.999371,0.004431,0.166941,-0.001504,-0.985966,1
30,1.470288,-1,0,1,1,0.960131,-0.573497,7.005056,-0.025500,-0.536492,6.838926,-0.400459,-1.162653,6.680419,-0.789743,-0.731418,6.383753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.555817,39.901909,0.000000,0.000000,1.0,30,1,0,1,63.159149,39.595741,-0.985361,0.035867,-0.166663,0.035620,0.999355,0.004469,0.166716,-0.001533,-0.986004,1
31,1.503704,-1,0,1,1,0.962054,-0.574722,7.004217,-0.024366,-0.537059,6.840648,-0.399188,-1.162376,6.679051,-0.790188,-0.731378,6.383883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.759155,39.901909,0.000000,0.000000,1.0,31,1,0,1,63.392395,39.536716,-0.985434,0.036139,-0.166172,0.035901,0.999345,0.004440,0.166224,-0.001591,-0.986087,1
32,1.570535,-1,0,1,1,0.966933,-0.578003,6.998020,-0.021760,-0.538001,6.843533,-0.396462,-1.161850,6.676252,-0.790925,-0.731324,6.384301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.182404,39.685406,0.000000,0.000000,1.0,32,1,0,1,63.750290,39.394913,-0.985958,0.037220,-0.162791,0.036982,0.999306,0.004494,0.162845,-0.001589,-0.986650,1
33,1.603951,-1,0,1,1,0.968963,-0.579372,6.994775,-0.020626,-0.538339,6.844737,-0.395234,-1.161644,6.674932,-0.791151,-0.731328,6.384499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.353653,39.685406,0.000000,0.000000,1.0,33,1,0,1,63.886963,39.334602,-0.986265,0.037797,-0.160790,0.037567,0.999284,0.004466,0.160844,-0.001635,-0.986978,1
