frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,elbow_roll_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm,target_frame_id,elbow_roll_observable,hand_fresh,body_frame_valid,raw_elbow_roll_deg,raw_elbow_pitch_deg,body_x_x,body_x_y,body_x_z,body_y_x,body_y_y,body_y_z,body_z_x,body_z_y,body_z_z,active_arm
34,1.666667,-1,0,1,1,0.516491,-0.239487,6.580389,-0.394380,-0.198917,6.181076,-0.373351,-0.945597,6.065437,-0.270050,-0.635795,5.506869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.174316,28.762064,0.000000,0.000000,0.0,34,1,0,1,13.586441,28.324303,-0.920712,0.038762,-0.388313,0.037220,0.999241,0.011496,0.388464,-0.003869,-0.921456,1
35,1.700000,-1,0,1,1,0.516252,-0.240142,6.575695,-0.393988,-0.198937,6.174493,-0.372919,-0.945471,6.058805,-0.269651,-0.636126,5.499732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.313934,28.762064,0.000000,0.000000,0.0,35,1,0,1,13.749985,28.267853,-0.919739,0.039166,-0.390571,0.037642,0.999224,0.011560,0.390721,-0.004070,-0.920500,1
36,1.766667,-1,0,1,1,0.515919,-0.242115,6.567798,-0.393470,-0.199188,6.163462,-0.371908,-0.945565,6.047683,-0.269095,-0.635914,5.487978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.654251,28.542978,0.000000,0.000000,0.0,36,1,0,1,14.112320,28.248075,-0.917829,0.040281,-0.394928,0.038664,0.999180,0.012053,0.395089,-0.004207,-0.918633,1
37,1.800000,-1,0,1,1,0.515532,-0.242919,6.563041,-0.393025,-0.199183,6.156853,-0.371173,-0.944940,6.041080,-0.268685,-0.634992,5.481146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.808624,28.542978,0.000000,0.000000,0.0,37,1,0,1,14.290741,28.261595,-0.916953,0.040837,-0.396901,0.039234,0.999156,0.012162,0.397063,-0.004420,-0.917781,1
38,1.866667,-1,0,1,1,0.514909,-0.244740,6.555063,-0.392517,-0.199398,6.145777,-0.369768,-0.944094,6.030051,-0.268005,-0.632907,5.469939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.170197,28.542978,0.000000,0.000000,0.0,38,1,0,1,14.656906,28.331390,-0.915182,0.042161,-0.400831,0.040451,0.999100,0.012731,0.401007,-0.004562,-0.916064,1
39,1.900000,-1,0,1,1,0.514676,-0.245508,6.551701,-0.392407,-0.199553,6.141153,-0.369223,-0.943816,6.025456,-0.267749,-0.632075,5.465305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.326614,28.542978,0.000000,0.000000,0.0,39,1,0,1,14.815155,28.372561,-0.914406,0.042767,-0.402534,0.041072,0.999074,0.012845,0.402710,-0.004787,-0.915315,1
40,1.966667,-1,0,1,1,0.514611,-0.247126,6.548847,-0.392938,-0.200201,6.137185,-0.368771,-0.944013,6.021580,-0.267696,-0.631461,5.461381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.646194,28.542978,0.000000,0.000000,0.0,40,1,0,1,15.076370,28.416510,-0.913080,0.043978,-0.405402,0.042194,0.999020,0.013339,0.405591,-0.004926,-0.914041,1
41,2.000000,-1,0,1,1,0.514461,-0.247695,6.547751,-0.393142,-0.200447,6.135529,-0.368582,-0.943824,6.020000,-0.267659,-0.631236,5.459720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.776703,28.542978,0.000000,0.000000,0.0,41,1,0,1,15.184265,28.417912,-0.912531,0.044495,-0.406581,0.042742,0.998996,0.013397,0.406769,-0.005153,-0.913516,1
42,2.066667,-1,0,1,1,0.513825,-0.248534,6.546319,-0.393484,-0.200907,6.132752,-0.368728,-0.944476,6.022065,-0.267992,-0.632612,5.461438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.029892,28.542978,0.000000,0.000000,0.0,42,1,0,1,15.370712,28.335243,-0.911507,0.045407,-0.408770,0.043597,0.998955,0.013750,0.408967,-0.005288,-0.912534,1
43,2.100000,-1,0,1,1,0.513761,-0.248945,6.547285,-0.393889,-0.201249,6.133596,-0.368669,-0.944465,6.022460,-0.268023,-0.633646,5.461481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.029892,28.542978,0.000000,0.000000,0.0,43,1,0,1,15.445984,28.244263,-0.911110,0.045768,-0.409614,0.044006,0.998937,0.013733,0.409807,-0.005513,-0.912156,1
44,2.166667,-1,0,1,1,0.513345,-0.249537,6.549225,-0.394469,-0.201844,6.135011,-0.368373,-0.944526,6.023131,-0.268124,-0.637659,5.460849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.270355,28.259645,0.000000,0.000000,0.0,44,1,0,1,15.594025,27.878263,-0.910440,0.046328,-0.411038,0.044546,0.998910,0.013917,0.411235,-0.005639,-0.911512,1
45,2.200000,-1,0,1,1,0.513123,-0.249743,6.550116,-0.394666,-0.202069,6.135602,-0.368206,-0.944620,6.023406,-0.268202,-0.639573,5.460441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.270355,28.127762,0.000000,0.000000,0.0,45,1,0,1,15.665344,27.715868,-0.910162,0.046541,-0.411630,0.044822,0.998899,0.013834,0.411821,-0.005859,-0.911246,1
46,2.266667,-1,0,1,1,0.512003,-0.249736,6.549207,-0.394472,-0.202190,6.132810,-0.367738,-0.945191,6.024494,-0.268473,-0.643469,5.460115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.516785,27.816494,0.000000,0.000000,0.0,46,1,0,1,15.848480,27.397511,-0.909462,0.046844,-0.413140,0.045127,0.998884,0.013919,0.413331,-0.005985,-0.910561,1
47,2.300000,-1,0,1,1,0.511506,-0.249688,6.548952,-0.394416,-0.202239,6.131645,-0.367461,-0.945256,6.024498,-0.268535,-0.644747,5.459490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.516785,27.687763,0.000000,0.000000,0.0,47,1,0,1,15.936264,27.285719,-0.909123,0.046948,-0.413874,0.045301,0.998878,0.013799,0.414058,-0.006204,-0.910230,1
48,2.366667,-1,0,1,1,0.510506,-0.249321,6.548832,-0.394393,-0.202078,6.129692,-0.367450,-0.945801,6.027221,-0.269004,-0.645743,5.461461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.766434,27.687763,0.000000,0.000000,0.0,48,1,0,1,16.102493,27.221018,-0.908347,0.047053,-0.415562,0.045425,0.998872,0.013810,0.415743,-0.006332,-0.909460,1
