frame_id,time_sec,frame_valid,shoulder_l_x,shoulder_l_y,shoulder_l_valid,shoulder_r_x,shoulder_r_y,shoulder_r_valid,elbow_x,elbow_y,elbow_valid,wrist_x,wrist_y,wrist_valid,finger1_x,finger1_y,finger1_valid,finger2_x,finger2_y,finger2_valid
103,5.128255,1,785.140,388.485,1,625.902,369.691,1,554.618,480.736,1,487.120,412.054,1,456.031,388.710,1,472.858,393.889,1
104,5.161773,1,785.177,388.477,1,626.166,369.806,1,554.724,480.864,1,487.299,412.234,1,456.278,388.947,1,473.078,394.044,1
105,5.228809,1,785.991,388.946,1,626.717,369.817,1,555.024,481.063,1,487.485,412.647,1,456.534,389.355,1,473.312,394.408,1
106,5.262327,1,787.188,389.342,1,626.866,369.899,1,555.446,481.290,1,487.589,412.992,1,456.733,389.733,1,473.487,394.798,1
107,5.329363,1,787.596,389.746,1,626.929,370.127,1,555.762,481.620,1,487.624,413.314,1,456.881,389.937,1,473.580,395.049,1
108,5.362881,1,787.897,390.500,1,626.998,370.367,1,556.236,482.015,1,487.640,413.695,1,456.918,390.129,1,473.598,395.285,1
109,5.429917,1,788.301,391.285,1,627.009,370.558,1,556.533,482.808,1,487.771,414.238,1,456.974,390.302,1,473.646,395.544,1
110,5.463435,1,788.494,392.058,1,627.350,370.566,1,556.787,483.058,1,488.402,415.069,1,457.324,390.969,1,474.167,396.171,1
111,5.530471,1,788.600,392.727,1,627.373,370.947,1,556.918,483.745,1,488.897,415.806,1,457.586,391.355,1,474.543,396.692,1
112,5.563989,1,788.699,393.220,1,627.526,371.282,1,557.242,484.148,1,489.613,416.535,1,458.030,391.910,1,475.292,397.367,1
113,5.631025,1,788.767,393.475,1,627.529,372.265,1,557.287,484.780,1,489.851,416.884,1,458.187,392.098,1,475.461,397.675,1
114,5.664543,1,788.789,393.991,1,627.532,372.699,1,557.438,484.995,1,490.258,417.501,1,458.666,392.718,1,476.027,398.373,1
115,5.731579,1,788.925,394.178,1,627.568,373.500,1,557.460,485.333,1,490.577,417.817,1,458.908,393.023,1,476.332,398.773,1
116,5.765097,1,788.963,394.586,1,627.607,373.728,1,557.651,485.406,1,490.916,418.148,1,459.471,393.635,1,476.898,399.343,1
117,5.832133,1,788.984,394.709,1,627.611,374.144,1,557.737,485.801,1,491.344,418.515,1,459.834,394.105,1,477.345,399.773,1
118,5.865651,1,789.010,394.866,1,627.616,374.587,1,557.809,486.044,1,491.646,418.742,1,460.126,394.417,1,477.623,400.075,1
119,5.932687,1,789.125,395.245,1,627.652,374.816,1,558.016,486.148,1,491.775,418.800,1,460.353,394.672,1,477.801,400.327,1
120,5.966205,1,789.194,395.266,1,627.720,374.981,1,558.190,486.241,1,491.982,418.886,1,460.633,394.890,1,478.071,400.540,1
121,6.033241,1,789.130,395.558,1,627.808,375.219,1,558.189,486.404,1,492.018,418.916,1,460.667,394.953,1,478.110,400.585,1
122,6.066759,1,789.114,395.683,1,627.881,375.319,1,558.178,486.523,1,492.026,418.933,1,460.676,394.976,1,478.126,400.605,1
123,6.100277,1,789.114,395.820,1,627.965,375.349,1,558.176,486.586,1,492.026,418.948,1,460.677,394.987,1,478.131,400.619,1
124,6.167313,1,789.140,396.089,1,628.064,375.348,1,558.178,486.604,1,492.022,418.948,1,460.673,394.990,1,478.131,400.620,1
125,6.200831,1,789.151,396.309,1,628.161,375.322,1,558.219,486.607,1,492.004,418.929,1,460.660,394.974,1,478.120,400.611,1
126,6.267867,1,789.222,396.544,1,628.383,374.996,1,558.361,486.591,1,491.994,418.930,1,460.638,394.974,1,478.086,400.605,1
127,6.301385,1,789.328,396.556,1,628.831,374.776,1,558.640,486.549,1,491.993,418.876,1,460.605,394.934,1,478.031,400.534,1
128,6.368421,1,789.571,396.555,1,629.011,374.649,1,558.901,486.517,1,491.995,418.813,1,460.604,394.916,1,478.025,400.486,1
129,6.401939,1,789.865,396.562,1,629.148,374.630,1,559.044,486.476,1,492.010,418.765,1,460.619,394.894,1,478.043,400.443,1
130,6.468975,1,790.583,396.397,1,629.332,374.620,1,559.349,486.476,1,492.065,418.659,1,460.693,394.842,1,478.119,400.386,1
131,6.502493,1,791.330,396.081,1,629.482,374.548,1,559.675,486.475,1,492.096,418.393,1,460.682,394.546,1,478.118,400.144,1
132,6.569529,1,792.636,395.809,1,629.625,374.533,1,559.883,486.498,1,492.189,418.101,1,460.686,394.323,1,478.124,399.856,1
133,6.603047,1,793.623,395.795,1,629.991,374.517,1,560.151,486.507,1,492.447,417.984,1,460.782,394.141,1,478.231,399.683,1
134,6.670083,1,794.189,395.768,1,630.610,374.395,1,560.366,486.583,1,492.719,417.945,1,461.062,394.062,1,478.423,399.588,1
135,6.703601,1,794.555,395.641,1,631.127,374.259,1,560.584,486.620,1,492.855,417.904,1,461.190,394.021,1,478.496,399.520,1
136,6.770637,1,794.543,395.214,1,631.697,374.193,1,560.730,486.609,1,492.894,417.855,1,461.234,393.918,1,478.528,399.391,1
137,6.804155,1,794.391,394.229,1,632.328,374.103,1,561.206,486.181,1,492.931,417.493,1,461.319,393.685,1,478.569,399.099,1
138,6.871191,1,794.218,393.558,1,633.100,373.963,1,561.519,485.771,1,492.939,417.014,1,461.331,393.367,1,478.575,398.754,1
139,6.904709,1,794.117,393.165,1,633.747,373.857,1,561.707,485.505,1,492.939,416.232,1,461.333,392.856,1,478.573,398.354,1
140,6.971745,1,794.088,393.001,1,634.525,373.571,1,562.054,485.078,1,492.949,415.512,1,461.382,392.448,1,478.611,398.077,1
141,7.005263,1,794.110,392.873,1,634.918,373.316,1,562.280,484.877,1,492.954,415.179,1,461.382,392.108,1,478.601,397.748,1
142,7.072299,1,794.493,392.861,1,635.033,373.198,1,562.451,484.709,1,493.001,415.016,1,461.437,392.001,1,478.628,397.621,1
143,7.105817,1,795.028,392.824,1,635.257,373.081,1,562.657,484.643,1,493.182,414.962,1,461.568,391.987,1,478.745,397.598,1
144,7.172853,1,795.860,392.855,1,635.499,372.856,1,562.857,484.634,1,493.283,414.809,1,461.579,391.822,1,478.785,397.492,1
145,7.206371,1,796.439,392.858,1,635.653,372.602,1,563.147,484.644,1,493.534,414.797,1,461.902,391.820,1,479.206,397.487,1
146,7.273407,1,796.888,392.828,1,635.690,372.444,1,563.489,484.657,1,493.907,414.834,1,462.303,391.899,1,479.609,397.505,1
147,7.306925,1,797.038,392.798,1,635.719,372.210,1,564.031,484.650,1,494.549,415.056,1,462.953,392.102,1,480.262,397.622,1
148,7.373961,1,797.098,392.803,1,635.740,372.080,1,564.462,484.645,1,495.096,415.408,1,463.509,392.490,1,480.864,397.839,1
149,7.407479,1,797.281,392.776,1,635.746,372.002,1,564.709,484.613,1,495.589,416.039,1,464.172,393.416,1,481.474,398.450,1
150,7.474515,1,797.569,392.774,1,635.721,371.999,1,564.787,484.494,1,494.960,416.055,1,463.169,393.580,1,480.702,398.538,1
151,7.508033,1,797.635,392.719,1,635.699,371.993,1,564.845,484.425,1,494.918,416.770,1,463.155,394.147,1,480.694,398.988,1
152,7.575069,1,797.685,392.716,1,635.688,371.858,1,564.956,484.284,1,495.088,418.072,1,463.491,395.452,1,481.024,400.003,1
153,7.608587,1,797.705,392.716,1,635.660,371.782,1,565.155,484.128,1,495.640,419.273,1,464.179,397.732,1,481.660,401.684,1
154,7.675623,1,797.705,392.723,1,635.653,371.782,1,565.721,483.961,1,495.686,420.126,1,464.197,400.600,1,481.773,403.743,1
155,7.709141,1,797.703,392.724,1,635.621,371.824,1,565.920,483.854,1,495.414,420.843,1,463.765,402.306,1,481.613,405.397,1
156,7.776177,1,797.683,392.723,1,635.578,372.007,1,566.060,483.724,1,495.223,422.297,1,463.355,404.996,1,481.279,407.357,1
157,7.809695,1,797.681,392.750,1,635.573,372.066,1,566.204,483.659,1,495.223,423.974,1,463.278,406.090,1,481.276,408.618,1
158,7.876731,1,797.668,392.765,1,635.558,372.327,1,566.460,483.246,1,494.546,425.144,1,461.767,408.296,1,480.214,410.587,1
159,7.910249,1,797.680,392.943,1,635.476,372.650,1,566.963,483.065,1,494.332,427.366,1,461.505,410.704,1,480.032,412.849,1
160,7.977285,1,797.681,393.166,1,635.412,373.103,1,567.768,482.809,1,494.255,430.348,1,461.372,414.982,1,479.794,416.652,1
161,8.010803,1,797.742,393.627,1,635.364,373.347,1,569.063,482.612,1,494.303,433.245,1,461.377,419.115,1,479.773,420.650,1
162,8.077839,1,797.743,394.068,1,635.281,373.430,1,570.865,480.811,1,494.299,434.907,1,460.908,422.500,1,479.119,423.906,1
163,8.111357,1,797.775,394.368,1,635.271,373.513,1,571.911,479.971,1,494.278,435.559,1,460.528,424.888,1,478.854,426.131,1
