frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,elbow_roll_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm,target_frame_id,elbow_roll_observable,hand_fresh,body_frame_valid,raw_elbow_roll_deg,raw_elbow_pitch_deg,body_x_x,body_x_y,body_x_z,body_y_x,body_y_y,body_y_z,body_z_x,body_z_y,body_z_z,active_arm
44,2.166667,-1,0,1,1,0.420902,-0.257357,6.864557,-0.560679,-0.243615,6.782544,-0.419516,-0.953563,6.541444,-0.129535,-0.763766,5.964349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-22.351532,14.129535,0.000000,0.000000,0.0,44,1,0,1,-25.812622,17.015625,-0.999648,0.025191,-0.008341,0.025191,0.999683,0.000089,0.008341,-0.000121,-0.999965,1
45,2.200000,-1,0,1,1,0.419132,-0.254171,6.866855,-0.558967,-0.242960,6.765549,-0.410848,-0.956084,6.539814,-0.099087,-0.755240,5.974504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.526169,15.045605,0.000000,0.000000,0.0,45,1,0,1,-27.194733,17.906626,-0.999471,0.023088,-0.022889,0.023089,0.999733,0.000197,0.022887,-0.000332,-0.999738,1
46,2.266667,-1,0,1,1,0.415785,-0.248663,6.867897,-0.557162,-0.241910,6.733286,-0.395234,-0.960129,6.534810,-0.043771,-0.740283,5.994919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.106812,16.905495,0.000000,0.000000,0.0,46,1,0,1,-29.580475,19.409008,-0.998297,0.018517,-0.055324,0.018533,0.999828,0.000225,0.055318,-0.000801,-0.998468,1
47,2.300000,-1,0,1,1,0.414397,-0.246597,6.866870,-0.556551,-0.241449,6.717813,-0.389360,-0.961052,6.530738,-0.023399,-0.734697,6.002194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.146698,17.638308,0.000000,0.000000,0.0,47,1,0,1,-30.394470,19.926992,-0.997399,0.016489,-0.070169,0.016520,0.999864,0.000151,0.070161,-0.001009,-0.997535,1
48,2.366667,-1,0,1,1,0.411883,-0.242562,6.861402,-0.556384,-0.240673,6.688100,-0.380180,-0.961582,6.520192,0.010831,-0.727243,6.013233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-29.077652,18.878189,0.000000,0.000000,0.0,48,1,0,1,-31.676788,20.547129,-0.994876,0.012374,-0.100338,0.012456,0.999922,-0.000188,0.100328,-0.001436,-0.994953,1
49,2.400000,-1,0,1,1,0.410817,-0.239977,6.858463,-0.556363,-0.240332,6.674694,-0.376731,-0.961478,6.514806,0.026739,-0.724355,6.018967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-29.893097,19.332306,0.000000,0.000000,0.0,49,1,0,1,-32.439850,20.750584,-0.993466,0.010424,-0.113649,0.010540,0.999944,-0.000413,0.113638,-0.001608,-0.993521,1
50,2.466667,-1,0,1,1,0.408591,-0.232125,6.851379,-0.556175,-0.239560,6.648445,-0.370333,-0.960258,6.502080,0.060151,-0.718490,6.031163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-31.778870,20.051147,0.000000,0.000000,0.0,50,1,0,1,-34.317230,21.018747,-0.990150,0.005337,-0.139909,0.005559,0.999984,-0.001201,0.139901,-0.001967,-0.990164,1
51,2.500000,-1,0,1,1,0.407346,-0.228362,6.849084,-0.556194,-0.239268,6.637486,-0.367792,-0.959781,6.496781,0.074381,-0.716358,6.038007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-32.611328,20.305391,0.000000,0.000000,0.0,51,1,0,1,-35.211227,21.099436,-0.988466,0.002821,-0.151416,0.003105,0.999994,-0.001634,0.151411,-0.002085,-0.988469,1
52,2.566667,-1,0,1,1,0.402522,-0.219542,6.847089,-0.555819,-0.238411,6.615337,-0.360508,-0.957711,6.484251,0.109237,-0.712924,6.054098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-34.702393,20.606743,0.000000,0.000000,0.0,52,1,0,1,-37.517075,21.012379,-0.984518,-0.003405,-0.175250,-0.002934,0.999991,-0.002944,0.175259,-0.002384,-0.984520,1
53,2.600000,-1,0,1,1,0.399975,-0.215680,6.846034,-0.555367,-0.237873,6.604088,-0.356991,-0.956296,6.477063,0.123633,-0.711370,6.060143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-35.617874,20.606743,0.000000,0.000000,0.0,53,1,0,1,-38.477081,20.938467,-0.982512,-0.006341,-0.186093,-0.005774,0.999977,-0.003587,0.186111,-0.002449,-0.982526,1
54,2.666667,-1,0,1,1,0.393419,-0.207848,6.845719,-0.554106,-0.236631,6.581452,-0.347317,-0.952971,6.461359,0.156179,-0.708126,6.073928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-37.729645,20.606743,0.000000,0.000000,0.0,54,1,0,1,-40.572174,20.717270,-0.977697,-0.012844,-0.209627,-0.011991,0.999914,-0.005342,0.209677,-0.002709,-0.977767,1
55,2.700000,-1,0,1,1,0.390349,-0.204524,6.846703,-0.553686,-0.236162,6.572002,-0.342883,-0.951700,6.454831,0.170068,-0.706700,6.081625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-38.650208,20.606743,0.000000,0.000000,0.0,55,1,0,1,-41.525238,20.635674,-0.975283,-0.015815,-0.220395,-0.014826,0.999871,-0.006141,0.220463,-0.002722,-0.975391,1
