frame_id,time_sec,frame_valid,shoulder_l_x,shoulder_l_y,shoulder_l_valid,shoulder_r_x,shoulder_r_y,shoulder_r_valid,elbow_x,elbow_y,elbow_valid,wrist_x,wrist_y,wrist_valid,finger1_x,finger1_y,finger1_valid,finger2_x,finger2_y,finger2_valid
54,3.541479,1,255.707,146.800,1,255.689,117.027,1,248.815,198.276,1,208.063,214.694,1,190.719,210.867,1,193.811,218.901,1
55,3.608299,1,255.172,146.776,1,254.865,117.010,1,247.923,199.394,1,205.591,214.697,1,187.927,210.920,1,191.122,219.017,1
56,3.675119,1,255.033,146.753,1,254.428,116.899,1,248.306,199.590,1,205.947,214.669,1,187.845,210.916,1,191.364,219.070,1
57,3.741940,1,254.828,146.769,1,253.909,116.647,1,248.000,199.646,1,206.293,214.665,1,189.050,210.930,1,191.378,219.137,1
58,3.808760,1,253.599,146.767,1,253.181,116.424,1,246.872,199.681,1,205.942,214.692,1,189.509,210.975,1,192.090,219.549,1
59,3.875581,1,252.928,146.786,1,252.923,116.458,1,245.989,200.121,1,204.018,215.100,1,186.425,211.220,1,189.599,219.701,1
60,3.942401,1,252.256,146.776,1,252.651,116.725,1,244.950,199.837,1,203.523,215.510,1,186.861,211.814,1,188.804,219.904,1
61,4.009221,1,251.098,146.918,1,252.194,117.371,1,245.081,200.788,1,203.730,215.512,1,187.444,211.880,1,189.023,219.904,1
62,4.076042,1,250.246,146.910,1,251.670,119.638,1,245.389,200.734,1,204.152,216.090,1,187.821,212.320,1,189.165,220.357,1
63,4.142862,1,249.783,146.904,1,251.111,120.526,1,245.497,200.689,1,204.069,216.076,1,187.620,212.355,1,189.545,220.390,1
64,4.209682,1,249.198,146.852,1,249.870,120.334,1,244.729,200.677,1,202.325,216.166,1,186.461,212.511,1,187.413,220.389,1
65,4.276503,1,248.849,145.345,1,249.283,120.142,1,241.942,198.917,1,202.363,216.189,1,186.248,212.561,1,187.116,220.400,1
66,4.343323,1,248.956,144.781,1,247.220,119.820,1,239.703,197.724,1,200.869,216.828,1,182.266,212.571,1,185.137,220.486,1
67,4.410143,1,249.268,144.257,1,247.224,115.916,1,240.179,197.523,1,200.788,216.303,1,183.168,212.593,1,185.185,220.472,1
68,4.476964,1,252.301,140.912,1,247.558,111.203,1,241.376,192.058,1,203.571,214.491,1,186.083,211.787,1,188.889,219.134,1
69,4.543784,1,256.363,135.159,1,245.043,106.528,1,244.299,188.346,1,204.134,211.016,1,186.143,209.910,1,189.507,217.015,1
70,4.610604,1,254.988,119.416,1,245.463,113.811,1,255.779,171.275,1,205.143,211.331,1,189.375,211.458,1,194.476,217.233,1
71,4.677425,1,256.222,104.414,1,254.949,110.786,1,279.538,147.622,1,235.111,183.897,1,220.551,187.867,1,226.387,195.325,1
72,4.744245,1,264.875,98.164,1,267.174,106.059,1,269.405,155.472,1,227.686,163.571,1,209.594,158.991,1,214.785,172.033,1
73,4.811065,1,271.240,87.849,1,278.675,83.351,1,275.173,151.818,1,223.054,152.756,1,206.492,151.050,1,210.007,156.951,1
